F.SIEMBRA;CODIGO;ESPECIE;CLIMA;UBICACI;RESPONSABLE;S.VANA;S.STOCK;C.SOLIC;DISPONE;F.GERMI;E.CAPSU
4/9/2019;PRH9035        ;Phragmipedium Apollo;Intermedio ;P-101 N-D   ;MANUEL RUIZ         ;  ;0;2500;0;-;Abierta   
25/6/2020;PRH9035        ;Phragmipedium Apollo;Intermedio ;P-101 N-E   ;MANUEL RUIZ         ;  ;0;2500;0;-;Abierta   
7/11/2014;PRH9035        ;Phragmipedium Apollo;Intermedio ;P-101 N-A   ;MANUEL RUIZ         ;  ;0;2500;0;19/12/2014;Abierta   
6/7/2016;PRH9035        ;Phragmipedium Apollo;Intermedio ;P-101 N-B   ;MANUEL RUIZ         ;  ;0;2500;0;1/10/2016;Abierta   
13/10/2016;PRH9035        ;Phragmipedium Apollo;Intermedio ;P-101 N-E   ;MANUEL RUIZ         ;  ;0;2500;0;27/1/2017;Abierta   
10/7/2018;PRH9035        ;Phragmipedium Apollo;Intermedio ;P-101 N-C   ;MANUEL RUIZ         ;  ;0;2500;0;28/9/2018;Abierta   
30/7/2018;PRH9035        ;Phragmipedium Apollo;Intermedio ;P-101 N-D   ;MANUEL RUIZ         ;  ;0;2500;0;19/1/2019;Abierta   
5/7/2019;PRH9035        ;Phragmipedium Apollo;Intermedio ;P-101 N-E   ;EDISON LOJANO       ;  ;1;2500;0;6/9/2019;Cerrada   
26/7/2019;PRH9035        ;Phragmipedium Apollo;Intermedio ;P-101 N-E   ;MANUEL RUIZ         ;  ;0;2500;0;5/10/2019;Abierta   
29/8/2020;PRH9035        ;Phragmipedium Apollo;Intermedio ;P-101 N-D   ;                    ;  ;0;2500;0;16/10/2020;Abierta   
20/8/2018;PRH9035-001    ;Phragmipedium Apollo (Cholita Cuencana x Nikol's);Intermedio ;P-101 N-D   ;MANUEL RUIZ         ;  ;0;3000;0;-;Abierta   
28/10/2019;PRH9035-007    ;Phragmipedium Apollo (Phrag. Fritz Schomburg 4N 'Ecuagenera Inspiration' x Phrag. kovachii);Intermedio ;P-101 N-F   ;MANUEL RUIZ         ;  ;0;3000;0;14/2/2020;Abierta   
6/11/2019;PRH9035-008    ;Phragmipedium Apollo (Phrag. Fritz Schomburg 4N 'Reina del Rocio' x Phrag. kovachii);Intermedio ;P-101 N-F   ;MANUEL RUIZ         ;  ;0;3000;0;14/2/2020;Abierta   
22/8/2019;PRH9035-005    ;Phragmipedium Apollo (Phrag. Fritz Schomburg 'Cholita Quiteña' x Phrag. kovachii);Intermedio ;P-101 N-D   ;MANUEL RUIZ         ;  ;0;2500;0;18/10/2019;Abierta   
5/6/2019;PRH9035-003    ;Phragmipedium Apollo (Phrag. Fritz Schomburg 'Round Form' x Phrag. kovachii);Intermedio ;P-101 N-D   ;MANUEL RUIZ         ;  ;0;3000;0;-;Abierta   
27/6/2019;PRH9035-004    ;Phragmipedium Apollo (Phrag. Fritz Schomburg 'Sarahí' x Phrag. kovachii);Intermedio ;P-101 N-E   ;MANUEL RUIZ         ;  ;0;3000;0;-;Abierta   
17/9/2019;PRH9035-006    ;Phragmipedium Apollo (Phrag. kovachii x Phrag. Fritz Schomburg 4N 'Virgen del Carmen');Intermedio ;P-101 N-C   ;MANUEL RUIZ         ;  ;0;3000;0;7/2/2020;Abierta   
21/10/2021;PRH15209       ;Phragmipedium Apollo x Phragmipedium Acker's Beauty;Intermedio ;P-101 N-E   ;MANUEL RUIZ         ;  ;0;3000;0;-;Abierta   
16/12/2021;PRH15209       ;Phragmipedium Apollo x Phragmipedium Acker's Beauty;Intermedio ;P-101 N-E   ;MANUEL RUIZ         ;  ;0;3000;0;-;Abierta   
9/7/2021;PRH15084       ;Phragmipedium Apollo x Phragmipedium besseae round form 'Camila';Intermedio ;P-101 N-E   ;MANUEL RUIZ         ;  ;0;2000;0;-;Abierta   
6/7/2022;PRH15707       ;Phragmipedium Apollo x Phragmipedium besseae var dalessandroi;Intermedio ;P-101 N-E   ;MANUEL RUIZ         ;  ;0;1000;0;-;Abierta   
9/8/2022;PRH15726       ;Phragmipedium Apollo x Phragmipedium Cardinale;Intermedio ;P-101 N-E   ;MANUEL RUIZ         ;  ;0;1500;0;-;Abierta   
16/10/2020;PRH14828       ;Phragmipedium Apollo x Phragmipedium Ecuagenera Dream;Intermedio ;P-101 N-D   ;MANUEL RUIZ         ;  ;0;1000;0;-;Abierta   
9/9/2022;PRH15789       ;Phragmipedium Apollo x Phragmipedium Faust's Elegance;Intermedio ;P-101 N-E   ;MANUEL RUIZ         ;  ;0;2000;0;-;Abierta   
20/7/2021;PRH15094       ;Phragmipedium Apollo x Phragmipedium Fritz Schomburg;Intermedio ;P-101 N-E   ;MANUEL RUIZ         ;  ;0;3500;0;-;Abierta   
28/8/2021;PRH15094       ;Phragmipedium Apollo x Phragmipedium Fritz Schomburg;Intermedio ;P-101 N-E   ;MANUEL RUIZ         ;  ;0;3500;0;-;Abierta   
6/7/2022;PRH15670       ;Phragmipedium Apollo x Phragmipedium Hanne Popow;Intermedio ;P-101 N-E   ;MANUEL RUIZ         ;  ;0;2000;0;-;Abierta   
28/7/2022;PRH15670       ;Phragmipedium Apollo x Phragmipedium Hanne Popow;Intermedio ;P-101 N-E   ;MANUEL RUIZ         ;  ;0;2000;0;-;Abierta   
27/8/2022;PRH15670       ;Phragmipedium Apollo x Phragmipedium Hanne Popow;Intermedio ;P-101 N-E   ;MANUEL RUIZ         ;  ;0;2000;0;-;Abierta   
17/6/2022;PRH15001       ;Phragmipedium Apollo x Phragmipedium humboldtii 'Fortuna';Intermedio ;P-101 N-D   ;MANUEL RUIZ         ;  ;0;1500;0;-;Abierta   
17/6/2022;PRH15001       ;Phragmipedium Apollo x Phragmipedium humboldtii 'Fortuna';Intermedio ;P-101 N-E   ;MANUEL RUIZ         ;  ;0;1500;0;-;Abierta   
4/8/2021;PRH15121       ;Phragmipedium Apollo x Phragmipedium Ivan Portilla;Intermedio ;P-101 N-E   ;MANUEL RUIZ         ;  ;0;2000;0;-;Cerrada   
26/6/2020;PRH14690       ;Phragmipedium Apollo x Phragmipedium kovachii;Intermedio ;P-101 N-E   ;MANUEL RUIZ         ;  ;0;5000;0;-;Abierta   
3/10/2020;PRH14690       ;Phragmipedium Apollo x Phragmipedium kovachii;Intermedio ;P-101 N-D   ;MANUEL RUIZ         ;  ;0;5000;0;-;Abierta   
1/4/2021;PRH14690       ;Phragmipedium Apollo x Phragmipedium kovachii;Intermedio ;P-101 N-E   ;MANUEL RUIZ         ;  ;0;5000;0;-;Abierta   
10/4/2021;PRH14690       ;Phragmipedium Apollo x Phragmipedium kovachii;Intermedio ;P-101 N-E   ;MANUEL RUIZ         ;  ;0;5000;0;-;Abierta   
25/5/2022;PRH15602       ;Phragmipedium Apollo x Phragmipedium Peruflora's Cirila Alca;Intermedio ;P-101 N-E   ;MANUEL RUIZ         ;  ;0;3000;0;-;Abierta   
5/2/2022;PRH15036       ;Phragmipedium Apollo x Phragmipedium Samuel Crothers;Intermedio ;P-101 N-E   ;MANUEL RUIZ         ;  ;0;2500;0;-;Abierta   
5/2/2022;PRH15401       ;Phragmipedium Apollo x Phragmipedium Vingtaine des Mathias;Intermedio ;P-101 N-E   ;MANUEL RUIZ         ;  ;0;1200;0;-;Abierta   
26/4/2021;PRH15013       ;Phragmipedium Apollo x Phragmipedium Waunakee Sunset;Intermedio ;P-101 N-E   ;MANUEL RUIZ         ;  ;0;1500;0;-;Abierta   
7/8/2018;PRH13135       ;Phragmipedium Apopka;IW;P-101 N-D   ;MANUEL RUIZ         ;  ;0;2500;0;25/1/2019;Cerrada   
12/1/2024;PRH17679       ;Phragmipedium Apopka 'ramose' x Phragmipedium besseae var dalessandroi;IW;P-101 N-E   ;MANUEL RUIZ         ;  ;0;1800;0;-;Abierta   
1/10/2018;PRH13135-001   ;Phragmipedium Apopka var. dalessandroi;IW;P-101 N-E   ;MANUEL RUIZ         ;  ;0;2500;0;-;Abierta   
20/11/2018;PRH13135-001   ;Phragmipedium Apopka var. dalessandroi;IW;P-101 N-E   ;MANUEL RUIZ         ;  ;0;2500;0;-;Abierta   
26/9/2018;PRH13135-001   ;Phragmipedium Apopka var. dalessandroi;IW;P-101 N-E   ;MANUEL RUIZ         ;  ;0;2500;0;23/11/2018;Abierta   
2/10/2018;PRH13135-001   ;Phragmipedium Apopka var. dalessandroi;IW;P-101 N-E   ;MANUEL RUIZ         ;  ;1;2500;0;19/1/2019;Cerrada   
31/1/2019;PRH13135-001   ;Phragmipedium Apopka var. dalessandroi;IW;P-102 N-D   ;MANUEL RUIZ         ;  ;0;2500;0;11/4/2019;Abierta   
17/1/2025;PRH19172       ;Phragmipedium Apopka var. dalessandroi x Phrag. kovachii;Intermedio ;P-101 N-D   ;MANUEL RUIZ         ;  ;0;1200;1;-;Abierta   
25/6/2024;PRH18234       ;Phragmipedium Apopka x Phragmipedium kovachii;IW;P-101 N-E   ;MANUEL RUIZ         ;  ;0;1700;0;-;Abierta   
5/3/2025;PRH18234       ;Phragmipedium Apopka x Phragmipedium kovachii;IW;P-101 N-D   ;MANUEL RUIZ         ;  ;0;1700;0;-;Abierta   
15/1/2019;PRH13502       ;Phragmipedium Apusol;Intermedio ;P-101 N-F   ;MANUEL RUIZ         ;  ;0;2000;0;-;Abierta   
1/9/2020;PRH13502       ;Phragmipedium Apusol;Intermedio ;P-101 N-D   ;MANUEL RUIZ         ;  ;0;2000;0;-;Abierta   
1/9/2020;PRH13502       ;Phragmipedium Apusol;Intermedio ;P-101 N-D   ;MANUEL RUIZ         ;  ;0;2000;0;-;Abierta   
25/9/2020;PRH13502       ;Phragmipedium Apusol;Intermedio ;P-101 N-C   ;MANUEL RUIZ         ;  ;0;2000;0;-;Abierta   
29/9/2017;PRH12388       ;Phragmipedium Asendorf Rose;Intermedio ;P-101 N-D   ;MANUEL RUIZ         ;  ;0;2000;0;-;Abierta   
31/10/2017;PRH12388       ;Phragmipedium Asendorf Rose;Intermedio ;P-102 N-D   ;MANUEL RUIZ         ;  ;0;2000;0;10/2/2018;Abierta   
21/5/2019;PRH13827       ;Phragmipedium Autumn Fire;IW;P-101 N-D   ;MANUEL RUIZ         ;  ;0;2000;0;-;Abierta   
29/9/2011;PRH8183        ;Phragmipedium Barbara LeAnn x Phrag. besseae 'Great';Intermedio ;P-101 N-B   ;GENOVEVA VILLA      ;  ;0;      ;0;-;Abierta   
15/12/2017;PRH12381       ;Phragmipedium Barbara LeAnn x Phragmipedium kovachii;Intermedio ;P-114 N-D   ;MANUEL RUIZ         ;  ;0;1500;0;-;Cerrada   
19/9/2017;PRH12381       ;Phragmipedium Barbara LeAnn x Phragmipedium kovachii;Intermedio ;P-102 N-D   ;MANUEL RUIZ         ;  ;0;1500;0;15/12/2017;Cerrada   
5/4/2018;PRH12883       ;Phragmipedium Bayron Pineda;Intermedio ;P-101 N-C   ;MANUEL RUIZ         ;  ;0;2500;0;-;Abierta   
5/4/2018;PRH12883       ;Phragmipedium Bayron Pineda;Intermedio ;P-101 N-C   ;MANUEL RUIZ         ;  ;0;2500;0;-;Abierta   
7/11/2018;PRH12883       ;Phragmipedium Bayron Pineda;Intermedio ;P-101 N-F   ;MANUEL RUIZ         ;  ;0;2500;0;-;Abierta   
7/5/2012;PRH8778        ;Phragmipedium Beaumont 'Kathleen Phyllis' x Phrag. besseae;Intermedio ;P-101 N-B   ;ANTONIO TENELANDA   ;  ;1;      ;0;-;Cerrada   
14/8/2015;PRS1374        ;Phragmipedium besseae;IC;P-102 N-E   ;MANUEL RUIZ         ;  ;0;2500;0;-;Abierta   
1/12/2015;PRS1374        ;Phragmipedium besseae;IC;P-101 N-A   ;MANUEL RUIZ         ;  ;0;2500;0;-;Abierta   
25/7/2017;PRS1374        ;Phragmipedium besseae;IC;P-101 N-C   ;PAOLA MEDINA        ;  ;1;2500;0;-;Cerrada   
4/1/2018;PRS1374        ;Phragmipedium besseae;IC;P-101 N-D   ;MANUEL RUIZ         ;  ;0;2500;0;-;Abierta   
18/8/2020;PRS1374        ;Phragmipedium besseae;IC;P-101 N-E   ;MANUEL RUIZ         ;  ;0;2500;0;-;Cerrada   
29/8/2020;PRS1374        ;Phragmipedium besseae;IC;P-101 N-D   ;MANUEL RUIZ         ;  ;0;2500;0;16/10/2020;Abierta   
30/9/2016;PRS1374-081    ;Phragmipedium besseae Amazonas;IC;P-101 N-F   ;MANUEL RUIZ         ;  ;0;2500;0;-;Cerrada   
13/8/2010;PRS1374-032    ;Phragmipedium besseae 'Bolo Bolo' x 'Pepe Dream';IC;P-101 N-A   ;                    ;  ;0;2500;0;-;Abierta   
7/9/2018;PRS1374-032    ;Phragmipedium besseae 'Bolo Bolo' x 'Pepe Dream';IC;P-101 N-D   ;PAOLA MEDINA        ;  ;0;2500;0;-;Cerrada   
10/10/2018;PRS1374-032    ;Phragmipedium besseae 'Bolo Bolo' x 'Pepe Dream';IC;P-101 N-E   ;MANUEL RUIZ         ;  ;0;2500;0;-;Abierta   
4/9/2018;PRH13178       ;Phragmipedium besseae 'Bolo Bolo' x 'Pepe Dream' X Phragmipedium QF Maria;IC;P-101 N-D   ;PAOLA MEDINA        ;  ;0;3000;0;-;Cerrada   
30/8/2013;PRS1374-080    ;Phragmipedium besseae 'ch #10' x 'ch #8';IC;P-101 N-D   ;PAOLA MEDINA        ;  ;0;1000;0;-;Abierta   
6/6/2011;PRS1374-060    ;Phragmipedium besseae 'Chiguinda';IC;P-101 N-D   ;ANTONIO TENELANDA   ;  ;0;1000;0;-;Cerrada   
26/8/2016;PRS1374-060    ;Phragmipedium besseae 'Chiguinda';IC;P-101 N-C   ;MANUEL RUIZ         ;  ;0;1000;0;-;Cerrada   
5/9/2016;PRS1374-060    ;Phragmipedium besseae 'Chiguinda';IC;P-101 N-A   ;MANUEL RUIZ         ;  ;0;1000;0;-;Cerrada   
14/9/2016;PRS1374-060    ;Phragmipedium besseae 'Chiguinda';IC;P-102 N-E   ;MANUEL RUIZ         ;  ;0;1000;0;-;Cerrada   
9/11/2016;PRS1374-060    ;Phragmipedium besseae 'Chiguinda';IC;P-101 N-D   ;MANUEL RUIZ         ;  ;0;1000;0;-;Abierta   
8/8/2017;PRS1374-060    ;Phragmipedium besseae 'Chiguinda';IC;P-101 N-D   ;MANUEL RUIZ         ;  ;0;1000;0;-;Cerrada   
8/9/2017;PRS1374-104    ;Phragmipedium besseae Chiguinda #1 x Gualaceo 002909;IC;P-101 N-E   ;MANUEL RUIZ         ;  ;0;2500;0;-;Cerrada   
7/10/2024;PRS1374-100    ;Phragmipedium besseae 'Chiguinda Dream';IC;P-101 N-D   ;MANUEL RUIZ         ;  ;1;2000;0;-;Abierta   
16/10/2024;PRS1374-100    ;Phragmipedium besseae 'Chiguinda Dream';IC;P-101 N-D   ;MANUEL RUIZ         ;  ;0;2000;0;-;Abierta   
6/9/2017;PRS1374-100    ;Phragmipedium besseae 'Chiguinda Dream';IC;P-101 N-D   ;MANUEL RUIZ         ;  ;0;2000;0;26/1/2018;Abierta   
3/6/2016;PRS1374-095    ;Phragmipedium besseae 'Ecuador' #1;IC;P-102 N-D   ;MANUEL RUIZ         ;  ;0;2500;0;-;Abierta   
29/10/2012;PRS1374-073    ;Phragmipedium besseae 'Ecuagenera' x nice form;IC;P-          ;                    ;SI;0;2500;0;-;Semiabiert
28/10/2019;PRS1374-076    ;Phragmipedium besseae f. flavum;IC;P-101 N-F   ;MANUEL RUIZ         ;  ;0;2500;0;-;Abierta   
11/12/2015;PRH11130       ;Phragmipedium besseae f. flavum x Phragmipedium longifolium alba;IC;P-101 N-B   ;MANUEL RUIZ         ;  ;0;800;0;-;Abierta   
16/12/2021;PRH15312       ;Phragmipedium besseae f. flavum x Phragmipedium longifolium alba X Phrag. besseae f. flavum;IC;P-101 N-D   ;MANUEL RUIZ         ;  ;0;3000;0;-;Abierta   
7/7/2023;PRH16670       ;Phragmipedium besseae f. flavum x Phragmipedium longifolium alba X Phragmipedium Saint Ouen ('albino' h00864 x f. flavum;IC;P-101 N-D   ;MANUEL RUIZ         ;  ;0;3000;0;-;Abierta   
24/4/2013;PRS1374-077    ;Phragmipedium besseae f. flavum x self;IC;P-101 N-B   ;ANTONIO TENELANDA   ;  ;0;2500;0;-;Abierta   
11/2/2014;PRS1374-084    ;Phragmipedium besseae flavum 'Fox Crob' x flavum;IC;P-101 N-D   ;PAOLA MEDINA        ;  ;0;2500;0;-;Cerrada   
4/8/2011;PRS1374-053    ;Phragmipedium besseae 'Great' 002911;IC;P-101 N-D   ;GENOVEVA VILLA      ;  ;1;2500;0;-;Abierta   
14/9/2011;PRS1374-053    ;Phragmipedium besseae 'Great' 002911;IC;P-101 N-B   ;GENOVEVA VILLA      ;  ;0;2500;0;-;Abierta   
27/8/2013;PRS1374-079    ;Phragmipedium besseae 'Great' 002911 x 'Gualaceo' 002909;IC;P-101 N-D   ;PAOLA MEDINA        ;  ;0;2500;0;-;Abierta   
7/7/2017;PRS1374-054    ;Phragmipedium besseae 'Gualaceo' 002909;IC;P-102 N-D   ;MANUEL RUIZ         ;  ;0;1000;0;-;Cerrada   
15/5/2017;PRS1374-054    ;Phragmipedium besseae 'Gualaceo' 002909;IC;P-101 N-D   ;MANUEL RUIZ         ;  ;0;1000;0;16/11/2017;Abierta   
3/4/2013;PRS1374-074    ;Phragmipedium besseae 'Gualaceo' 002909 x self;IC;P-102 N-E   ;ANTONIO TENELANDA   ;  ;0;1000;0;-;Abierta   
6/9/2017;PRS1374-099    ;Phragmipedium besseae 'Gualaceo April Gift';IC;P-101 N-C   ;MANUEL RUIZ         ;  ;0;2500;0;-;Cerrada   
14/9/2011;PRS1374-029    ;Phragmipedium besseae Limon;IC;P-101 N-B   ;GENOVEVA VILLA      ;  ;0;2500;0;-;Abierta   
26/8/2016;PRS1374-029    ;Phragmipedium besseae Limon;IC;P-102 N-C   ;MANUEL RUIZ         ;  ;1;2500;0;-;Cerrada   
6/9/2016;PRS1374-029    ;Phragmipedium besseae Limon;IC;P-101 N-C   ;MANUEL RUIZ         ;  ;0;2500;0;-;Abierta   
13/10/2016;PRS1374-029    ;Phragmipedium besseae Limon;IC;P-101 N-B   ;MANUEL RUIZ         ;  ;0;2500;0;-;Abierta   
19/7/2017;PRH12274       ;Phragmipedium besseae 'Multiflower' x 'Gualaceo' 002909;IC;P-101 N-B   ;MANUEL RUIZ         ;  ;0;600;0;24/11/2017;Abierta   
7/2/2014;PRS1374-083    ;Phragmipedium besseae 'Naranjita' 002955 x self;IC;P-101 N-D   ;ANTONIO TENELANDA   ;  ;0;2500;0;-;Abierta   
30/8/2011;PRS1374-071    ;Phragmipedium besseae round form 'Camila';IC;P-101 N-C   ;GENOVEVA VILLA      ;  ;0;2500;0;-;Cerrada   
1/7/2013;PRS1374-078    ;Phragmipedium besseae round form 'Camila' x round form 'Gigi';IC;P-101 N-D   ;ANTONIO TENELANDA   ;  ;0;1000;0;-;Cerrada   
17/7/2020;PRS1374-078    ;Phragmipedium besseae round form 'Camila' x round form 'Gigi';IC;P-101 N-F   ;MANUEL RUIZ         ;  ;0;1000;0;16/10/2020;Abierta   
24/7/2015;PRS1374-093    ;Phragmipedium besseae 'Santa Barbara' x Phrag. besseae 'wayne';IC;P-101 N-E   ;MANUEL RUIZ         ;  ;0;2500;0;-;Cerrada   
5/7/2016;PRS1374-028    ;Phragmipedium besseae var dalessandroi;IC;P-102 N-D   ;MANUEL RUIZ         ;  ;0;2500;0;-;Cerrada   
15/7/2016;PRS1374-028    ;Phragmipedium besseae var dalessandroi;IC;P-101 N-A   ;MANUEL RUIZ         ;  ;0;2500;0;-;Abierta   
30/6/2017;PRS1374-028    ;Phragmipedium besseae var dalessandroi;IC;P-101 N-E   ;MANUEL RUIZ         ;  ;0;2500;0;-;Cerrada   
7/1/2019;PRS1374-028    ;Phragmipedium besseae var dalessandroi;IC;P-101 N-D   ;MANUEL RUIZ         ;  ;0;2500;0;-;Abierta   
2/2/2018;PRS1374-028    ;Phragmipedium besseae var dalessandroi;IC;P-101 N-D   ;MANUEL RUIZ         ;  ;0;2500;0;4/6/2018;Abierta   
14/9/2011;PRS1374-030    ;Phragmipedium besseae var guarumales;IC;P-101 N-C   ;GENOVEVA VILLA      ;  ;0;2500;0;-;Abierta   
30/6/2011;PRS1374-067    ;Phragmipedium besseae var limon 1;IC;P-101 N-C   ;GENOVEVA VILLA      ;  ;1;1000;0;-;Cerrada   
6/3/2012;PRS1374-067    ;Phragmipedium besseae var limon 1;IC;P-101 N-D   ;                    ;  ;0;1000;0;-;Abierta   
18/9/2014;PRS1374-067    ;Phragmipedium besseae var limon 1;IC;P-101 N-A   ;                    ;  ;0;1000;0;-;Abierta   
30/5/2018;PRH13014       ;Phragmipedium besseae var. dalessandroi x Phragmipedium humboldtii 'Fortuna';Intermedio ;P-102 N-D   ;MANUEL RUIZ         ;  ;0;3000;0;-;Abierta   
17/9/2018;PRH13216       ;Phragmipedium besseae var. dalessandroi x Phragmipedium Leslie Garay;Intermedio ;P-101 N-D   ;MANUEL RUIZ         ;  ;0;1200;0;-;Abierta   
9/11/2016;PRH11786       ;Phragmipedium besseae x Phragmipedium lindleyanum;Intermedio ;P-101 N-F   ;MANUEL RUIZ         ;  ;0;1000;0;-;Abierta   
8/6/2018;PRH13072       ;Phragmipedium besseae x Phragmipedium Memoria Dick Clements;Intermedio ;P-102 N-D   ;MANUEL RUIZ         ;  ;0;1200;0;28/9/2018;Abierta   
11/7/2014;PRH10177       ;Phragmipedium Betheva;Intermedio ;P-102 N-E   ;PAOLA MEDINA        ;  ;0;1500;0;-;Abierta   
15/1/2015;PRH10177       ;Phragmipedium Betheva;Intermedio ;P-102 N-C   ;MANUEL RUIZ         ;  ;0;1500;0;-;Cerrada   
30/11/2012;PRS3506        ;Phragmipedium boissierianum;Intermedio ;P-109 N-D   ;PAOLA MEDINA        ;  ;1;1000;0;-;Cerrada   
4/3/2014;PRS3506        ;Phragmipedium boissierianum;Intermedio ;P-101 N-D   ;ANTONIO TENELANDA   ;  ;0;1000;0;-;Abierta   
27/3/2014;PRS3506        ;Phragmipedium boissierianum;Intermedio ;P-101 N-D   ;ANTONIO TENELANDA   ;  ;0;1000;0;-;Abierta   
23/4/2014;PRS3506        ;Phragmipedium boissierianum;Intermedio ;P-101 N-D   ;PAOLA MEDINA        ;  ;0;1000;0;-;Cerrada   
20/8/2014;PRS3506        ;Phragmipedium boissierianum;Intermedio ;P-103 N-C   ;ANTONIO TENELANDA   ;  ;1;1000;0;-;Cerrada   
24/9/2014;PRS3506        ;Phragmipedium boissierianum;Intermedio ;P-102 N-C   ;MANUEL RUIZ         ;  ;1;1000;0;-;Abierta   
29/1/2015;PRS3506        ;Phragmipedium boissierianum;Intermedio ;P-101 N-E   ;MANUEL RUIZ         ;  ;0;1000;0;-;Abierta   
23/2/2015;PRS3506        ;Phragmipedium boissierianum;Intermedio ;P-101 N-B   ;MANUEL RUIZ         ;  ;0;1000;0;-;Abierta   
20/4/2015;PRS3506        ;Phragmipedium boissierianum;Intermedio ;P-101 N-A   ;MANUEL RUIZ         ;  ;0;1000;0;-;Abierta   
20/5/2015;PRS3506        ;Phragmipedium boissierianum;Intermedio ;P-          ;                    ;  ;1;1000;0;-;Cerrada   
23/9/2014;PRS3506        ;Phragmipedium boissierianum;Intermedio ;P-102 N-C   ;MANUEL RUIZ         ;  ;0;1000;0;5/12/2014;Cerrada   
29/1/2015;PRS3506        ;Phragmipedium boissierianum;Intermedio ;P-101 N-D   ;MANUEL RUIZ         ;  ;0;1000;0;27/3/2015;Abierta   
9/1/2015;PRS3506        ;Phragmipedium boissierianum;Intermedio ;P-102 N-F   ;MANUEL RUIZ         ;  ;1;1000;0;10/4/2015;Cerrada   
26/5/2015;PRS3506        ;Phragmipedium boissierianum;Intermedio ;P-102 N-B   ;MANUEL RUIZ         ;  ;0;1000;0;2/10/2015;Cerrada   
23/11/2017;PRS3506-004    ;Phragmipedium boissierianum (Autopoli);Intermedio ;P-101 N-F   ;MANUEL RUIZ         ;  ;1;1000;0;-;Cerrada   
4/1/2018;PRS3506-004    ;Phragmipedium boissierianum (Autopoli);Intermedio ;P-101 N-D   ;MANUEL RUIZ         ;  ;0;1000;0;-;Abierta   
27/11/2017;PRS3506-005    ;Phragmipedium boissierianum Peru (Autopoli);Intermedio ;P-101 N-C   ;MANUEL RUIZ         ;  ;0;700;0;-;Cerrada   
18/4/2013;PRH9409        ;Phragmipedium boissierianum var czerwiakowianum x Phragmipedium kovachii;Intermedio ;P-101 N-C   ;ANTONIO TENELANDA   ;  ;0;1500;0;-;Abierta   
28/10/2015;PRH9409        ;Phragmipedium boissierianum var czerwiakowianum x Phragmipedium kovachii;Intermedio ;P-101 N-F   ;MANUEL RUIZ         ;  ;0;1500;0;-;Cerrada   
17/5/2013;PRS3506-001    ;Phragmipedium boissierianum var. czerwiakowianum;Intermedio ;P-101 N-D   ;ANTONIO TENELANDA   ;  ;0;1000;0;-;Abierta   
5/4/2018;PRS3506-001    ;Phragmipedium boissierianum var. czerwiakowianum;Intermedio ;P-101 N-C   ;MANUEL RUIZ         ;  ;0;1000;0;-;Abierta   
1/8/2016;PRH11592       ;Phragmipedium Bonsall;IW;P-101 N-A   ;MANUEL RUIZ         ;  ;0;2000;0;-;Abierta   
19/9/2018;PRH11592       ;Phragmipedium Bonsall;IW;P-101 N-D   ;MANUEL RUIZ         ;  ;0;2000;0;-;Abierta   
17/10/2018;PRH11592       ;Phragmipedium Bonsall;IW;P-101 N-D   ;MANUEL RUIZ         ;  ;0;2000;0;-;Abierta   
7/1/2019;PRH11592       ;Phragmipedium Bonsall;IW;P-101 N-D   ;MANUEL RUIZ         ;  ;0;2000;0;-;Abierta   
14/8/2020;PRH11592       ;Phragmipedium Bonsall;IW;P-101 N-E   ;MANUEL RUIZ         ;  ;0;2000;0;-;Cerrada   
26/8/2020;PRH11592       ;Phragmipedium Bonsall;IW;P-101 N-D   ;MANUEL RUIZ         ;  ;0;2000;0;-;Abierta   
8/9/2017;PRH11592       ;Phragmipedium Bonsall;IW;P-101 N-D   ;MANUEL RUIZ         ;  ;0;2000;0;16/11/2017;Cerrada   
3/4/2018;PRH12859       ;Phragmipedium Bouley Bay;Intermedio ;P-102 N-D   ;MANUEL RUIZ         ;  ;0;2000;0;-;Cerrada   
29/8/2018;PRH12859       ;Phragmipedium Bouley Bay;Intermedio ;P-101 N-E   ;MANUEL RUIZ         ;  ;0;2000;0;-;Abierta   
6/11/2020;PRH12859       ;Phragmipedium Bouley Bay;Intermedio ;P-101 N-D   ;MANUEL RUIZ         ;  ;0;2000;0;-;Abierta   
20/7/2018;PRH12859       ;Phragmipedium Bouley Bay;Intermedio ;P-101 N-D   ;MANUEL RUIZ         ;  ;0;2000;0;25/1/2019;Abierta   
4/7/2019;PRH13946       ;Phragmipedium Bubbleberry;Intermedio ;P-101 N-E   ;MANUEL RUIZ         ;  ;0;1000;0;-;Abierta   
29/8/2018;PRH12890       ;Phragmipedium Cardinale;Intermedio ;P-101 N-D   ;MANUEL RUIZ         ;  ;0;1200;0;-;Abierta   
28/8/2018;PRH12890       ;Phragmipedium Cardinale;Intermedio ;P-101 N-D   ;MANUEL RUIZ         ;  ;0;1200;0;23/11/2018;Cerrada   
18/4/2018;PRH12890-001   ;Phragmipedium Cardinale cordinale;Intermedio ;P-101 N-E   ;MANUEL RUIZ         ;  ;0;1200;0;-;Abierta   
15/3/2011;PRS3814        ;Phragmipedium caricinum;IW;P-101 N-D   ;GENOVEVA VILLA      ;  ;0;      ;0;-;Abierta   
30/6/2011;PRS3814        ;Phragmipedium caricinum;IW;P-101 N-D   ;GENOVEVA VILLA      ;  ;0;      ;0;-;Abierta   
